universe,controller,split_id,cost_bps,train_end,validation_end,evaluation_start,evaluation_end,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,MRH_tau63_k5,1,0.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,0.0010193124426725042,0.23843943284390284,0.004274932340304357,-0.0884768055613363,0.011520674104292203
liquid_us_equity_250,MRH_tau63_k5,1,10.0,2022-03-11,2022-06-10,2022-06-13,2022-09-12,-0.013167290849879887,0.23936673201629524,-0.05500885916313757,-0.09029985195021206,-0.1458174134880533
liquid_us_equity_250,MRH_tau63_k5,2,0.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.2831243920542241,0.3567894560885377,-0.7935335173783078,-0.15161751433475945,-1.8673594095945971
liquid_us_equity_250,MRH_tau63_k5,2,10.0,2022-06-10,2022-09-12,2022-09-13,2022-12-09,-0.28963103015012814,0.35646432686426577,-0.8125105608663084,-0.15229622032329126,-1.9017611174683364
liquid_us_equity_250,MRH_tau63_k5,3,0.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.09336185872949798,0.2390422907925007,-0.3905662818892145,-0.1080801283637236,-0.8638207609676606
liquid_us_equity_250,MRH_tau63_k5,3,10.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.10601170065008159,0.2396808457244741,-0.4423035988929436,-0.11021959439821305,-0.9618226344229632
liquid_us_equity_250,MRH_tau63_k5,4,0.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.3069115981644437,0.24361456151864708,1.259824520545714,-0.07188446032791118,4.269512447615984
liquid_us_equity_250,MRH_tau63_k5,4,10.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.2941465401913619,0.24384346110945174,1.2062925077089715,-0.07262695275964803,4.050101635969248
liquid_us_equity_250,MRH_tau63_k5,5,0.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,-0.12507471441018136,0.199927241458203,-0.6256011611889518,-0.09827228925001064,-1.2727363467712753
liquid_us_equity_250,MRH_tau63_k5,5,10.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,-0.13952627469668943,0.19966240840791855,-0.6988109369638208,-0.09935436250290985,-1.4043296255984603
liquid_us_equity_250,MRH_tau63_k5,6,0.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.1308420686498537,0.15146048450202518,0.8638693391162389,-0.0675827220149311,1.9360283922717798
liquid_us_equity_250,MRH_tau63_k5,6,10.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.12113546804962194,0.15079184927735784,0.8033290169816076,-0.06795568892612436,1.7825655211814206
