update,mean_episode_reward
434,0.5417471331359897
435,0.5793987292272504
436,0.6692657084737826
437,0.7554477695715226
438,0.6142019720621951
439,0.6358031384637192
440,0.7177868045837386
441,0.533400223478869
442,0.6742552546250712
443,0.6353957369331814
444,0.5519451920457262
445,0.6020125760454297
446,0.7116084043130589
447,0.5967979445170689
448,0.6562040785114126
449,0.7513487309262624
