universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_250,low_volatility_63_top10,MRH_tau63_k5,25.0,0.07395066618445982,0.536264803319781,14.127272727258601,-0.1434345097876115,11
liquid_us_equity_250,momentum_21_top10,EW,0.0,0.03663591063904245,0.345596002837565,1.0000333894311098e-12,-0.1672740188644115,11
liquid_us_equity_250,momentum_21_top10,EW,10.0,0.03663591063904225,0.3455960028375642,1.0000333894311098e-12,-0.1672740188644115,11
liquid_us_equity_250,momentum_21_top10,EW,25.0,0.03663591063904285,0.3455960028375674,1.0000333894311098e-12,-0.1672740188644113,11
liquid_us_equity_250,momentum_21_top10,MRH_tau126_k5,0.0,0.016531313919289563,0.04391529818824259,10.745454545443799,-0.1817957331809842,11
liquid_us_equity_250,momentum_21_top10,MRH_tau126_k5,10.0,0.010122059296038368,0.01259524268328669,10.745454545443799,-0.1821230148877113,11
liquid_us_equity_250,momentum_21_top10,MRH_tau126_k5,25.0,0.0005081773611630879,-0.03440852279933839,10.745454545443799,-0.1826139374478023,11
liquid_us_equity_250,momentum_21_top10,MRH_tau21_k5,0.0,-0.011922012840647938,0.005155259952127945,24.454545454520996,-0.1399814854886357,11
liquid_us_equity_250,momentum_21_top10,MRH_tau21_k5,10.0,-0.023894895354781273,-0.05783958268458423,24.454545454520996,-0.1427309309392799,11
liquid_us_equity_250,momentum_21_top10,MRH_tau21_k5,25.0,-0.04185421912598115,-0.15224147058932191,24.454545454520996,-0.1468453035731663,11
liquid_us_equity_250,momentum_21_top10,MRH_tau63_k5,0.0,0.0715614968728606,0.5533750467823454,14.127272727258601,-0.1763927065570107,11
liquid_us_equity_250,momentum_21_top10,MRH_tau63_k5,10.0,0.06586060071236116,0.5242734879864396,14.127272727258601,-0.1770515923917647,11
liquid_us_equity_250,momentum_21_top10,MRH_tau63_k5,25.0,0.057309256471613716,0.4805097386152394,14.127272727258601,-0.1780399211438952,11
liquid_us_equity_250,momentum_63_top10,EW,0.0,0.08378041412873617,0.5560593031416085,1.0000333894311098e-12,-0.1569888811153796,11
liquid_us_equity_250,momentum_63_top10,EW,10.0,0.08378041412873599,0.5560593031416079,1.0000333894311098e-12,-0.1569888811153791,11
liquid_us_equity_250,momentum_63_top10,EW,25.0,0.08378041412873538,0.5560593031416046,1.0000333894311098e-12,-0.1569888811153792,11
liquid_us_equity_250,momentum_63_top10,MRH_tau126_k5,0.0,-0.04244347508663002,-0.05493036534070856,10.709090909080201,-0.1955587645487179,11
liquid_us_equity_250,momentum_63_top10,MRH_tau126_k5,10.0,-0.048129954821564014,-0.08580925338446893,10.709090909080201,-0.1965240940312587,11
liquid_us_equity_250,momentum_63_top10,MRH_tau126_k5,25.0,-0.05665967442396349,-0.13213929528216128,10.709090909080201,-0.1979720882550693,11
