universe,screen_rule,holding_budget,controller,split_id,cost_bps,train_start,train_end,validation_end,evaluation_start,evaluation_end,selected_symbols,turnover,ann_return,ann_vol,sharpe,max_dd,calmar,source_path
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AON MO AMGN ABBV AMCR ABT AEP AEE AME LNT,11.7999999999882,0.0019504091763424,0.1055278394157168,0.0184824136182732,-0.0700669167360532,0.027836377953692,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,AON MO AMGN ABBV AMCR ABT AEP AEE AME LNT,11.7999999999882,-0.0052424409393192,0.1056759208937657,-0.0496086610358454,-0.0711837298864894,-0.0736466176695892,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,MO AWK AAPL AON AMGN LNT APH AEE AEP AME,10.1999999999898,0.2853801431519476,0.1310664121855269,2.177370528353285,-0.0701699794053826,4.066983424623745,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,MO AWK AAPL AON AMGN LNT APH AEE AEP AME,10.1999999999898,0.2853801431519489,0.1310664121855269,2.1773705283532956,-0.0701699794053827,4.066983424623757,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,MO AWK AAPL AON AMGN LNT APH AEE AEP AME,10.1999999999898,0.2853801431519485,0.1310664121855269,2.177370528353291,-0.0701699794053827,4.066983424623751,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,MO AME AMP AIG APH AEE AFL LNT AXP AEP,11.799999999988202,0.4478787134574142,0.1180677322233689,3.793404895812616,-0.0321030748981164,13.95127148613856,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,MO AME AMP AIG APH AEE AFL LNT AXP AEP,11.799999999988202,0.4446536028496131,0.1179041423548787,3.7713145099472607,-0.0321030748981163,13.85081037398857,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,MO AME AMP AIG APH AEE AFL LNT AXP AEP,11.799999999988202,0.439815936937908,0.1176787148767154,3.737429809587383,-0.0321030748981162,13.70011870576346,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,AKAM AFL AAPL AME ABBV AON APH ACN AIG LNT,13.3999999999866,-0.043833313073148,0.1167844594197791,-0.3753351540996982,-0.0647679542573753,-0.6767747040193083,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,AKAM AFL AAPL AME ABBV AON APH ACN AIG LNT,13.3999999999866,-0.0454318999164833,0.1167970594785823,-0.388981538738357,-0.0647679542573751,-0.7014564600148465,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,AKAM AFL AAPL AME ABBV AON APH ACN AIG LNT,13.3999999999866,-0.047829780181491,0.1168262109997407,-0.4094096673321692,-0.0647679542573755,-0.7384790940082208,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AMP AME ABT AIG APH ALL AAPL AMCR ACN,16.599999999983407,0.2013755899515139,0.1543188423759207,1.3049319632638117,-0.0723021245671307,2.785196025073324,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AMP AME ABT AIG APH ALL AAPL AMCR ACN,16.599999999983407,0.1965546061720879,0.1542151919533675,1.2745476219375886,-0.0723021245671308,2.718517710871319,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ABBV AMP AME ABT AIG APH ALL AAPL AMCR ACN,16.599999999983407,0.189323130502943,0.1540984560027826,1.228585512227947,-0.0723021245671308,2.6185002395682364,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,MO AFL AMP AEE ALLE LNT ABT APD AEP AIG,15.799999999984204,-0.0523353868470515,0.1174992188436798,-0.4454105087816177,-0.0577314845948293,-0.9065311105966664,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,MO AFL AMP AEE ALLE LNT ABT APD AEP AIG,15.799999999984204,-0.0587325802590799,0.1175249400155529,-0.499745673138039,-0.0577314845948291,-1.0173405494464471,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,low_volatility_63_top10,10,MRH_tau126_k5,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,MO AFL AMP AEE ALLE LNT ABT APD AEP AIG,15.799999999984204,-0.0683283703771291,0.1176229775940363,-0.580910054941617,-0.0577314845948288,-1.183554707721235,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,1.0000333894311098e-12,-0.1030793771973659,0.3283481089674268,-0.3139332141159912,-0.1569888811153796,-0.6566030438865965,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,1.0000333894311098e-12,-0.103079377197365,0.3283481089674268,-0.3139332141159885,-0.1569888811153791,-0.6566030438865932,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,1.0000333894311098e-12,-0.1030793771973663,0.3283481089674269,-0.3139332141159924,-0.1569888811153792,-0.6566030438866012,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,1.0000333894311098e-12,0.1216268353559604,0.1834883649190241,0.6628585709452101,-0.045250411223611,2.6878614373742815,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,1.0000333894311098e-12,0.1216268353559582,0.1834883649190244,0.662858570945197,-0.0452504112236111,2.687861437374226,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,1.0000333894311098e-12,0.1216268353559577,0.1834883649190244,0.6628585709451945,-0.0452504112236112,2.6878614373742096,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,1.0000333894311098e-12,0.0753803816232281,0.2710396148727494,0.2781157346992999,-0.1045910583751441,0.7207153536216764,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,1.0000333894311098e-12,0.0753803816232263,0.2710396148727496,0.2781157346992933,-0.1045910583751444,0.7207153536216571,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,1.0000333894311098e-12,0.0753803816232241,0.2710396148727497,0.2781157346992849,-0.1045910583751448,0.7207153536216335,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,1.0000333894311098e-12,-0.0626725502892058,0.2203170621052141,-0.2844652597037246,-0.1113721760768251,-0.5627307689975566,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,1.0000333894311098e-12,-0.0626725502892058,0.2203170621052141,-0.2844652597037246,-0.1113721760768249,-0.5627307689975577,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,1.0000333894311098e-12,-0.0626725502892058,0.2203170621052141,-0.2844652597037246,-0.1113721760768249,-0.5627307689975577,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,1.0000333894311098e-12,0.1649019053839766,0.17186268826007,0.9594979983874128,-0.0444856313353155,3.706857707319082,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,1.0000333894311098e-12,0.1649019053839762,0.1718626882600701,0.95949799838741,-0.0444856313353155,3.706857707319072,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,1.0000333894311098e-12,0.1649019053839748,0.1718626882600702,0.9594979983874012,-0.0444856313353154,3.7068577073190503,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,1.0000333894311098e-12,0.0013288505204203,0.1680010001869178,0.0079097774354552,-0.0821167143595497,0.0161824609127166,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMZN GOOG APO AKAM ACN AAPL AMAT AIG,1.0000333894311098e-12,0.3965603769661698,0.1921127497099277,2.0642064494047094,-0.0837590465431594,4.73453785982503,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,6,10.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMZN GOOG APO AKAM ACN AAPL AMAT AIG,1.0000333894311098e-12,0.3965603769661698,0.1921127497099277,2.0642064494047094,-0.0837590465431594,4.73453785982503,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,6,25.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMZN GOOG APO AKAM ACN AAPL AMAT AIG,1.0000333894311098e-12,0.3965603769661716,0.1921127497099276,2.0642064494047196,-0.083759046543159,4.7345378598250765,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,7,0.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APA APO AMGN ABNB ADBE AMZN AKAM AFL GOOG ABBV,1.0000333894311098e-12,0.2652886672387837,0.1184786257665359,2.239126808908977,-0.0363408286984546,7.300016998312552,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,7,10.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APA APO AMGN ABNB ADBE AMZN AKAM AFL GOOG ABBV,1.0000333894311098e-12,0.2652886672387842,0.1184786257665358,2.239126808908983,-0.0363408286984542,7.300016998312653,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,7,25.0,2020-12-10,2023-09-13,2023-12-12,2023-12-13,2024-03-14,APA APO AMGN ABNB ADBE AMZN AKAM AFL GOOG ABBV,1.0000333894311098e-12,0.2652886672387842,0.1184786257665358,2.239126808908983,-0.0363408286984544,7.300016998312609,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,8,0.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AMD AOS AMT ADBE A AAPL AIG AFL APH,1.0000333894311098e-12,0.0277606450966536,0.117904106587704,0.2354510449198663,-0.0678301795663046,0.4092668672520332,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,8,10.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AMD AOS AMT ADBE A AAPL AIG AFL APH,1.0000333894311098e-12,0.0277606450966541,0.1179041065877039,0.2354510449198701,-0.0678301795663045,0.4092668672520405,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,8,25.0,2020-12-10,2023-12-12,2024-03-14,2024-03-15,2024-06-13,ALL AMD AOS AMT ADBE A AAPL AIG AFL APH,1.0000333894311098e-12,0.0277606450966509,0.1179041065877042,0.2354510449198433,-0.0678301795663048,0.4092668672519926,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,9,0.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ALGN AMD AXP AMAT AMZN ALLE ABBV APO ABNB APH,1.0000333894311098e-12,-0.000162997278966,0.2480619850198227,-0.0006570828615774,-0.1461370595132404,-0.0011153726474849,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,9,10.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ALGN AMD AXP AMAT AMZN ALLE ABBV APO ABNB APH,1.0000333894311098e-12,-0.0001629972789665,0.2480619850198228,-0.0006570828615792,-0.1461370595132402,-0.001115372647488,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,9,25.0,2020-12-10,2024-03-14,2024-06-13,2024-06-14,2024-09-13,ALGN AMD AXP AMAT AMZN ALLE ABBV APO ABNB APH,1.0000333894311098e-12,-0.000162997278966,0.2480619850198227,-0.0006570828615774,-0.14613705951324,-0.0011153726474849,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,10,0.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,AES APH AAPL GOOG ADI MMM AMAT APD AMGN AWK,1.0000333894311098e-12,-0.0435787376277874,0.116257053134381,-0.3748481184796597,-0.0677913427630521,-0.6428363246832755,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,10,10.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,AES APH AAPL GOOG ADI MMM AMAT APD AMGN AWK,1.0000333894311098e-12,-0.04357873762779,0.1162570531343812,-0.3748481184796819,-0.0677913427630528,-0.6428363246833073,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,EW,10,25.0,2020-12-10,2024-06-13,2024-09-13,2024-09-16,2024-12-12,AES APH AAPL GOOG ADI MMM AMAT APD AMGN AWK,1.0000333894311098e-12,-0.04357873762779,0.1162570531343811,-0.3748481184796823,-0.0677913427630526,-0.6428363246833094,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,0,0.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,12.5999999999874,0.0659412288505087,0.2953197441603247,0.2232875727214736,-0.1106996003510064,0.5956772078745232,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,0,10.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,12.5999999999874,0.0528580047749778,0.2943549928746552,0.1795723057339363,-0.1114110406707259,0.4744413520983491,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,0,25.0,2020-12-10,2021-12-09,2022-03-11,2022-03-14,2022-06-10,APA AMD AOS ABBV AAPL APO AMP AMAT APH APD,12.5999999999874,0.03323316866169,0.2930026198826395,0.1134227696492541,-0.1124782011503032,0.2954631948370642,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,1,0.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,15.399999999984605,-0.1086409301071609,0.2030451421057213,-0.5350580121245097,-0.0612543934420953,-1.7736022512097371,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,1,10.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,15.399999999984605,-0.1198021625567742,0.2032311311678202,-0.5894872594949876,-0.0620053899273421,-1.9321249764774664,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,1,25.0,2020-12-10,2022-03-11,2022-06-10,2022-06-13,2022-09-12,APA ABBV ALL AEP MO AMGN AFL AIG LNT AEE,15.399999999984605,-0.1365440112311926,0.2036068045377968,-0.6706259721549458,-0.0631318846552096,-2.162837557832389,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,2,0.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,17.3999999999826,-0.1275352089780228,0.2995708566008957,-0.4257263554428672,-0.1235599133762063,-1.0321730202956736,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,2,10.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,17.3999999999826,-0.138980557300179,0.2987147878251009,-0.4652617244416021,-0.1235599133762063,-1.124802968062111,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,2,25.0,2020-12-10,2022-06-10,2022-09-12,2022-09-13,2022-12-09,ALB APA AMCR APD AMT ADI AMGN AEP AEE ALL,17.3999999999826,-0.1561485797834154,0.2974956944158876,-0.5248767720469959,-0.1235599133762067,-1.2637478897117806,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,3,0.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,19.7999999999802,-0.2891045875053706,0.211471162296753,-1.3671111671401757,-0.1060292017160935,-2.72665060967598,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,3,10.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,19.7999999999802,-0.3017720677289479,0.2120774304734252,-1.422933440177356,-0.1088877627406832,-2.771404794539201,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,3,25.0,2020-12-10,2022-09-12,2022-12-09,2022-12-12,2023-03-14,AES ALB AMZN AAPL A AON AMP ABNB APH AFL,19.7999999999802,-0.3207732880643212,0.2131678888631943,-1.5047917853550656,-0.1131675585403836,-2.8344986160235965,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,4,0.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,22.999999999977003,-0.0471722647597823,0.1804498521081915,-0.2614148152985907,-0.112786708688229,-0.4182431184312694,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,4,10.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,22.999999999977003,-0.0615012500170171,0.180880390712841,-0.3400105991274322,-0.1156236619085254,-0.5319088584578935,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,4,25.0,2020-12-10,2022-12-09,2023-03-14,2023-03-15,2023-06-13,APD AMGN ABBV AFL AMAT AMP AIG AME A ADI,22.999999999977003,-0.0829947279028626,0.1817489590488172,-0.4566448596831517,-0.1198711068193474,-0.6923664100911996,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,5,0.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,27.799999999972194,-0.327753568355825,0.191261522582905,-1.7136409034495788,-0.1409641779578342,-2.3250840965535153,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,5,10.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,27.799999999972194,-0.3470316078779638,0.1907805712874754,-1.8190091660498513,-0.1440539580025525,-2.409039034313835,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,5,25.0,2020-12-10,2023-03-14,2023-06-13,2023-06-14,2023-09-13,ALGN AMD ABNB AOS AMAT ADI AAPL AXP AMZN MO,27.799999999972194,-0.3759486671611687,0.1903666368606531,-1.974866359772827,-0.1486783196397652,-2.5286044937118706,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
liquid_us_equity_250,cluster_capped_momentum_63_top10,10,MRH_tau21_k5,6,0.0,2020-12-10,2023-06-13,2023-09-13,2023-09-14,2023-12-12,ADBE AMD AMZN GOOG APO AKAM ACN AAPL AMAT AIG,25.399999999974604,0.3848143256761203,0.2074864396043649,1.854648074389967,-0.0904814308152541,4.252964638209411,metrics/screened_candidate_pilot/liquid_us_equity_250/subperiod_summary.csv
